"rank" "remaining_area" "remaining_cost" "mean" "max" "min" "mean_positive" "weighted_mean_positive" "max_positive" "min_positive"
0.75164 943 0.0 0.5114 0.5114 0.5114 0.5114 0.5114 0.5114 0.5114
0.75191 942 0.0 0.5110 0.5110 0.5110 0.5110 0.5110 0.5110 0.5110
0.75217 941 0.0 0.5106 0.5106 0.5106 0.5106 0.5106 0.5106 0.5106
0.75243 940 0.0 0.5102 0.5102 0.5102 0.5102 0.5102 0.5102 0.5102
0.75270 940 0.0 0.5099 0.5099 0.5099 0.5099 0.5099 0.5099 0.5099
0.75296 939 0.0 0.5095 0.5095 0.5095 0.5095 0.5095 0.5095 0.5095
0.75322 938 0.0 0.5091 0.5091 0.5091 0.5091 0.5091 0.5091 0.5091
0.75349 937 0.0 0.5087 0.5087 0.5087 0.5087 0.5087 0.5087 0.5087
0.75375 936 0.0 0.5083 0.5083 0.5083 0.5083 0.5083 0.5083 0.5083
0.75401 935 0.0 0.5079 0.5079 0.5079 0.5079 0.5079 0.5079 0.5079
0.75428 933 0.0 0.5075 0.5075 0.5075 0.5075 0.5075 0.5075 0.5075
0.75454 932 0.0 0.5071 0.5071 0.5071 0.5071 0.5071 0.5071 0.5071
0.75480 931 0.0 0.5067 0.5067 0.5067 0.5067 0.5067 0.5067 0.5067
0.75506 931 0.0 0.5062 0.5062 0.5062 0.5062 0.5062 0.5062 0.5062
0.75533 930 0.0 0.5058 0.5058 0.5058 0.5058 0.5058 0.5058 0.5058
0.75559 929 0.0 0.5054 0.5054 0.5054 0.5054 0.5054 0.5054 0.5054
0.75585 928 0.0 0.5050 0.5050 0.5050 0.5050 0.5050 0.5050 0.5050
0.75612 927 0.0 0.5045 0.5045 0.5045 0.5045 0.5045 0.5045 0.5045
0.75638 926 0.0 0.5041 0.5041 0.5041 0.5041 0.5041 0.5041 0.5041
0.75664 924 0.0 0.5037 0.5037 0.5037 0.5037 0.5037 0.5037 0.5037
0.75691 923 0.0 0.5032 0.5032 0.5032 0.5032 0.5032 0.5032 0.5032
0.75717 922 0.0 0.5028 0.5028 0.5028 0.5028 0.5028 0.5028 0.5028
0.75743 921 0.0 0.5024 0.5024 0.5024 0.5024 0.5024 0.5024 0.5024
0.75770 921 0.0 0.5019 0.5019 0.5019 0.5019 0.5019 0.5019 0.5019
0.75796 920 0.0 0.5015 0.5015 0.5015 0.5015 0.5015 0.5015 0.5015
0.75822 919 0.0 0.5011 0.5011 0.5011 0.5011 0.5011 0.5011 0.5011
0.75848 918 0.0 0.5007 0.5007 0.5007 0.5007 0.5007 0.5007 0.5007
0.75875 917 0.0 0.5002 0.5002 0.5002 0.5002 0.5002 0.5002 0.5002
0.75901 916 0.0 0.4998 0.4998 0.4998 0.4998 0.4998 0.4998 0.4998
0.75927 914 0.0 0.4994 0.4994 0.4994 0.4994 0.4994 0.4994 0.4994
0.75954 913 0.0 0.4989 0.4989 0.4989 0.4989 0.4989 0.4989 0.4989
0.75980 912 0.0 0.4985 0.4985 0.4985 0.4985 0.4985 0.4985 0.4985
0.76006 912 0.0 0.4981 0.4981 0.4981 0.4981 0.4981 0.4981 0.4981
0.76033 911 0.0 0.4976 0.4976 0.4976 0.4976 0.4976 0.4976 0.4976
0.76059 910 0.0 0.4972 0.4972 0.4972 0.4972 0.4972 0.4972 0.4972
0.76085 909 0.0 0.4968 0.4968 0.4968 0.4968 0.4968 0.4968 0.4968
0.76112 908 0.0 0.4964 0.4964 0.4964 0.4964 0.4964 0.4964 0.4964
0.76138 907 0.0 0.4959 0.4959 0.4959 0.4959 0.4959 0.4959 0.4959
0.76164 906 0.0 0.4955 0.4955 0.4955 0.4955 0.4955 0.4955 0.4955
0.76190 904 0.0 0.4951 0.4951 0.4951 0.4951 0.4951 0.4951 0.4951
0.76217 903 0.0 0.4946 0.4946 0.4946 0.4946 0.4946 0.4946 0.4946
0.76243 902 0.0 0.4942 0.4942 0.4942 0.4942 0.4942 0.4942 0.4942
0.76269 902 0.0 0.4938 0.4938 0.4938 0.4938 0.4938 0.4938 0.4938
0.76296 901 0.0 0.4933 0.4933 0.4933 0.4933 0.4933 0.4933 0.4933
0.76322 900 0.0 0.4929 0.4929 0.4929 0.4929 0.4929 0.4929 0.4929
0.76348 899 0.0 0.4925 0.4925 0.4925 0.4925 0.4925 0.4925 0.4925
0.76375 898 0.0 0.4921 0.4921 0.4921 0.4921 0.4921 0.4921 0.4921
0.76401 897 0.0 0.4916 0.4916 0.4916 0.4916 0.4916 0.4916 0.4916
0.76427 895 0.0 0.4912 0.4912 0.4912 0.4912 0.4912 0.4912 0.4912
0.76454 894 0.0 0.4908 0.4908 0.4908 0.4908 0.4908 0.4908 0.4908
0.76480 893 0.0 0.4903 0.4903 0.4903 0.4903 0.4903 0.4903 0.4903
0.76506 892 0.0 0.4899 0.4899 0.4899 0.4899 0.4899 0.4899 0.4899
0.76532 892 0.0 0.4895 0.4895 0.4895 0.4895 0.4895 0.4895 0.4895
0.76559 891 0.0 0.4891 0.4891 0.4891 0.4891 0.4891 0.4891 0.4891
0.76585 890 0.0 0.4886 0.4886 0.4886 0.4886 0.4886 0.4886 0.4886
0.76611 889 0.0 0.4882 0.4882 0.4882 0.4882 0.4882 0.4882 0.4882
0.76638 888 0.0 0.4878 0.4878 0.4878 0.4878 0.4878 0.4878 0.4878
0.76664 887 0.0 0.4873 0.4873 0.4873 0.4873 0.4873 0.4873 0.4873
0.76690 885 0.0 0.4869 0.4869 0.4869 0.4869 0.4869 0.4869 0.4869
0.76717 884 0.0 0.4865 0.4865 0.4865 0.4865 0.4865 0.4865 0.4865
0.76743 883 0.0 0.4860 0.4860 0.4860 0.4860 0.4860 0.4860 0.4860
0.76769 883 0.0 0.4856 0.4856 0.4856 0.4856 0.4856 0.4856 0.4856
0.76796 882 0.0 0.4852 0.4852 0.4852 0.4852 0.4852 0.4852 0.4852
0.76822 881 0.0 0.4848 0.4848 0.4848 0.4848 0.4848 0.4848 0.4848
0.76848 880 0.0 0.4843 0.4843 0.4843 0.4843 0.4843 0.4843 0.4843
0.76875 879 0.0 0.4839 0.4839 0.4839 0.4839 0.4839 0.4839 0.4839
0.76901 878 0.0 0.4835 0.4835 0.4835 0.4835 0.4835 0.4835 0.4835
0.76927 876 0.0 0.4830 0.4830 0.4830 0.4830 0.4830 0.4830 0.4830
0.76953 875 0.0 0.4826 0.4826 0.4826 0.4826 0.4826 0.4826 0.4826
0.76980 874 0.0 0.4822 0.4822 0.4822 0.4822 0.4822 0.4822 0.4822
0.77006 873 0.0 0.4817 0.4817 0.4817 0.4817 0.4817 0.4817 0.4817
0.77032 873 0.0 0.4813 0.4813 0.4813 0.4813 0.4813 0.4813 0.4813
0.77059 872 0.0 0.4809 0.4809 0.4809 0.4809 0.4809 0.4809 0.4809
0.77085 871 0.0 0.4805 0.4805 0.4805 0.4805 0.4805 0.4805 0.4805
0.77111 870 0.0 0.4800 0.4800 0.4800 0.4800 0.4800 0.4800 0.4800
0.77138 869 0.0 0.4796 0.4796 0.4796 0.4796 0.4796 0.4796 0.4796
0.77164 868 0.0 0.4792 0.4792 0.4792 0.4792 0.4792 0.4792 0.4792
0.77190 866 0.0 0.4787 0.4787 0.4787 0.4787 0.4787 0.4787 0.4787
0.77217 865 0.0 0.4783 0.4783 0.4783 0.4783 0.4783 0.4783 0.4783
0.77243 864 0.0 0.4779 0.4779 0.4779 0.4779 0.4779 0.4779 0.4779
0.77269 864 0.0 0.4774 0.4774 0.4774 0.4774 0.4774 0.4774 0.4774
0.77295 863 0.0 0.4770 0.4770 0.4770 0.4770 0.4770 0.4770 0.4770
0.77322 862 0.0 0.4766 0.4766 0.4766 0.4766 0.4766 0.4766 0.4766
0.77348 861 0.0 0.4762 0.4762 0.4762 0.4762 0.4762 0.4762 0.4762
0.77374 860 0.0 0.4757 0.4757 0.4757 0.4757 0.4757 0.4757 0.4757
0.77401 859 0.0 0.4753 0.4753 0.4753 0.4753 0.4753 0.4753 0.4753
0.77427 857 0.0 0.4749 0.4749 0.4749 0.4749 0.4749 0.4749 0.4749
0.77453 856 0.0 0.4744 0.4744 0.4744 0.4744 0.4744 0.4744 0.4744
0.77480 855 0.0 0.4740 0.4740 0.4740 0.4740 0.4740 0.4740 0.4740
0.77506 854 0.0 0.4736 0.4736 0.4736 0.4736 0.4736 0.4736 0.4736
0.77532 854 0.0 0.4731 0.4731 0.4731 0.4731 0.4731 0.4731 0.4731
0.77559 853 0.0 0.4727 0.4727 0.4727 0.4727 0.4727 0.4727 0.4727
0.77585 852 0.0 0.4723 0.4723 0.4723 0.4723 0.4723 0.4723 0.4723
0.77611 851 0.0 0.4719 0.4719 0.4719 0.4719 0.4719 0.4719 0.4719
0.77637 850 0.0 0.4714 0.4714 0.4714 0.4714 0.4714 0.4714 0.4714
0.77664 849 0.0 0.4710 0.4710 0.4710 0.4710 0.4710 0.4710 0.4710
0.77690 847 0.0 0.4706 0.4706 0.4706 0.4706 0.4706 0.4706 0.4706
0.77716 846 0.0 0.4701 0.4701 0.4701 0.4701 0.4701 0.4701 0.4701
0.77743 845 0.0 0.4697 0.4697 0.4697 0.4697 0.4697 0.4697 0.4697
0.77769 845 0.0 0.4693 0.4693 0.4693 0.4693 0.4693 0.4693 0.4693
0.77795 844 0.0 0.4688 0.4688 0.4688 0.4688 0.4688 0.4688 0.4688
0.77822 843 0.0 0.4684 0.4684 0.4684 0.4684 0.4684 0.4684 0.4684
0.77848 842 0.0 0.4680 0.4680 0.4680 0.4680 0.4680 0.4680 0.4680
0.77874 841 0.0 0.4676 0.4676 0.4676 0.4676 0.4676 0.4676 0.4676
0.77901 840 0.0 0.4671 0.4671 0.4671 0.4671 0.4671 0.4671 0.4671
0.77927 838 0.0 0.4667 0.4667 0.4667 0.4667 0.4667 0.4667 0.4667
0.77953 837 0.0 0.4663 0.4663 0.4663 0.4663 0.4663 0.4663 0.4663
0.77979 836 0.0 0.4658 0.4658 0.4658 0.4658 0.4658 0.4658 0.4658
0.78006 835 0.0 0.4654 0.4654 0.4654 0.4654 0.4654 0.4654 0.4654
0.78032 835 0.0 0.4650 0.4650 0.4650 0.4650 0.4650 0.4650 0.4650
0.78058 834 0.0 0.4645 0.4645 0.4645 0.4645 0.4645 0.4645 0.4645
0.78085 833 0.0 0.4641 0.4641 0.4641 0.4641 0.4641 0.4641 0.4641
0.78111 832 0.0 0.4637 0.4637 0.4637 0.4637 0.4637 0.4637 0.4637
0.78137 831 0.0 0.4633 0.4633 0.4633 0.4633 0.4633 0.4633 0.4633
0.78164 830 0.0 0.4628 0.4628 0.4628 0.4628 0.4628 0.4628 0.4628
0.78190 828 0.0 0.4624 0.4624 0.4624 0.4624 0.4624 0.4624 0.4624
0.78216 827 0.0 0.4620 0.4620 0.4620 0.4620 0.4620 0.4620 0.4620
0.78243 826 0.0 0.4615 0.4615 0.4615 0.4615 0.4615 0.4615 0.4615
0.78269 826 0.0 0.4611 0.4611 0.4611 0.4611 0.4611 0.4611 0.4611
0.78295 825 0.0 0.4607 0.4607 0.4607 0.4607 0.4607 0.4607 0.4607
0.78321 824 0.0 0.4602 0.4602 0.4602 0.4602 0.4602 0.4602 0.4602
0.78348 823 0.0 0.4598 0.4598 0.4598 0.4598 0.4598 0.4598 0.4598
0.78374 822 0.0 0.4594 0.4594 0.4594 0.4594 0.4594 0.4594 0.4594
0.78400 821 0.0 0.4590 0.4590 0.4590 0.4590 0.4590 0.4590 0.4590
0.78427 819 0.0 0.4585 0.4585 0.4585 0.4585 0.4585 0.4585 0.4585
0.78453 818 0.0 0.4581 0.4581 0.4581 0.4581 0.4581 0.4581 0.4581
0.78479 817 0.0 0.4577 0.4577 0.4577 0.4577 0.4577 0.4577 0.4577
0.78506 816 0.0 0.4572 0.4572 0.4572 0.4572 0.4572 0.4572 0.4572
0.78532 816 0.0 0.4568 0.4568 0.4568 0.4568 0.4568 0.4568 0.4568
0.78558 815 0.0 0.4564 0.4564 0.4564 0.4564 0.4564 0.4564 0.4564
0.78585 814 0.0 0.4560 0.4560 0.4560 0.4560 0.4560 0.4560 0.4560
0.78611 813 0.0 0.4555 0.4555 0.4555 0.4555 0.4555 0.4555 0.4555
0.78637 812 0.0 0.4551 0.4551 0.4551 0.4551 0.4551 0.4551 0.4551
0.78664 811 0.0 0.4547 0.4547 0.4547 0.4547 0.4547 0.4547 0.4547
0.78690 809 0.0 0.4542 0.4542 0.4542 0.4542 0.4542 0.4542 0.4542
0.78716 808 0.0 0.4538 0.4538 0.4538 0.4538 0.4538 0.4538 0.4538
0.78742 807 0.0 0.4534 0.4534 0.4534 0.4534 0.4534 0.4534 0.4534
0.78769 806 0.0 0.4529 0.4529 0.4529 0.4529 0.4529 0.4529 0.4529
0.78795 806 0.0 0.4525 0.4525 0.4525 0.4525 0.4525 0.4525 0.4525
0.78821 805 0.0 0.4521 0.4521 0.4521 0.4521 0.4521 0.4521 0.4521
0.78848 804 0.0 0.4517 0.4517 0.4517 0.4517 0.4517 0.4517 0.4517
0.78874 803 0.0 0.4512 0.4512 0.4512 0.4512 0.4512 0.4512 0.4512
0.78900 802 0.0 0.4508 0.4508 0.4508 0.4508 0.4508 0.4508 0.4508
0.78927 801 0.0 0.4504 0.4504 0.4504 0.4504 0.4504 0.4504 0.4504
0.78953 799 0.0 0.4499 0.4499 0.4499 0.4499 0.4499 0.4499 0.4499
0.78979 798 0.0 0.4495 0.4495 0.4495 0.4495 0.4495 0.4495 0.4495
0.79006 797 0.0 0.4491 0.4491 0.4491 0.4491 0.4491 0.4491 0.4491
0.79032 797 0.0 0.4486 0.4486 0.4486 0.4486 0.4486 0.4486 0.4486
0.79058 796 0.0 0.4482 0.4482 0.4482 0.4482 0.4482 0.4482 0.4482
0.79084 795 0.0 0.4478 0.4478 0.4478 0.4478 0.4478 0.4478 0.4478
0.79111 794 0.0 0.4474 0.4474 0.4474 0.4474 0.4474 0.4474 0.4474
0.79137 793 0.0 0.4469 0.4469 0.4469 0.4469 0.4469 0.4469 0.4469
0.79163 792 0.0 0.4465 0.4465 0.4465 0.4465 0.4465 0.4465 0.4465
0.79190 790 0.0 0.4461 0.4461 0.4461 0.4461 0.4461 0.4461 0.4461
0.79216 789 0.0 0.4456 0.4456 0.4456 0.4456 0.4456 0.4456 0.4456
0.79242 788 0.0 0.4452 0.4452 0.4452 0.4452 0.4452 0.4452 0.4452
0.79269 787 0.0 0.4448 0.4448 0.4448 0.4448 0.4448 0.4448 0.4448
0.79295 787 0.0 0.4443 0.4443 0.4443 0.4443 0.4443 0.4443 0.4443
0.79321 786 0.0 0.4439 0.4439 0.4439 0.4439 0.4439 0.4439 0.4439
0.79348 785 0.0 0.4435 0.4435 0.4435 0.4435 0.4435 0.4435 0.4435
0.79374 784 0.0 0.4431 0.4431 0.4431 0.4431 0.4431 0.4431 0.4431
0.79400 783 0.0 0.4426 0.4426 0.4426 0.4426 0.4426 0.4426 0.4426
0.79426 782 0.0 0.4422 0.4422 0.4422 0.4422 0.4422 0.4422 0.4422
0.79453 780 0.0 0.4418 0.4418 0.4418 0.4418 0.4418 0.4418 0.4418
0.79479 779 0.0 0.4413 0.4413 0.4413 0.4413 0.4413 0.4413 0.4413
0.79505 778 0.0 0.4409 0.4409 0.4409 0.4409 0.4409 0.4409 0.4409
0.79532 778 0.0 0.4405 0.4405 0.4405 0.4405 0.4405 0.4405 0.4405
0.79558 777 0.0 0.4400 0.4400 0.4400 0.4400 0.4400 0.4400 0.4400
0.79584 776 0.0 0.4396 0.4396 0.4396 0.4396 0.4396 0.4396 0.4396
0.79611 775 0.0 0.4392 0.4392 0.4392 0.4392 0.4392 0.4392 0.4392
0.79637 774 0.0 0.4388 0.4388 0.4388 0.4388 0.4388 0.4388 0.4388
0.79663 773 0.0 0.4383 0.4383 0.4383 0.4383 0.4383 0.4383 0.4383
0.79690 771 0.0 0.4379 0.4379 0.4379 0.4379 0.4379 0.4379 0.4379
0.79716 770 0.0 0.4375 0.4375 0.4375 0.4375 0.4375 0.4375 0.4375
0.79742 769 0.0 0.4370 0.4370 0.4370 0.4370 0.4370 0.4370 0.4370
0.79768 768 0.0 0.4366 0.4366 0.4366 0.4366 0.4366 0.4366 0.4366
0.79795 768 0.0 0.4362 0.4362 0.4362 0.4362 0.4362 0.4362 0.4362
0.79821 767 0.0 0.4357 0.4357 0.4357 0.4357 0.4357 0.4357 0.4357
0.79847 766 0.0 0.4353 0.4353 0.4353 0.4353 0.4353 0.4353 0.4353
0.79874 765 0.0 0.4349 0.4349 0.4349 0.4349 0.4349 0.4349 0.4349
0.79900 764 0.0 0.4345 0.4345 0.4345 0.4345 0.4345 0.4345 0.4345
0.79926 763 0.0 0.4340 0.4340 0.4340 0.4340 0.4340 0.4340 0.4340
0.79953 761 0.0 0.4336 0.4336 0.4336 0.4336 0.4336 0.4336 0.4336
0.79979 760 0.0 0.4332 0.4332 0.4332 0.4332 0.4332 0.4332 0.4332
0.80005 759 0.0 0.4327 0.4327 0.4327 0.4327 0.4327 0.4327 0.4327
0.80032 759 0.0 0.4323 0.4323 0.4323 0.4323 0.4323 0.4323 0.4323
0.80058 758 0.0 0.4318 0.4318 0.4318 0.4318 0.4318 0.4318 0.4318
0.80084 757 0.0 0.4314 0.4314 0.4314 0.4314 0.4314 0.4314 0.4314
0.80110 756 0.0 0.4309 0.4309 0.4309 0.4309 0.4309 0.4309 0.4309
0.80137 755 0.0 0.4304 0.4304 0.4304 0.4304 0.4304 0.4304 0.4304
0.80163 754 0.0 0.4300 0.4300 0.4300 0.4300 0.4300 0.4300 0.4300
0.80189 752 0.0 0.4295 0.4295 0.4295 0.4295 0.4295 0.4295 0.4295
0.80216 751 0.0 0.4290 0.4290 0.4290 0.4290 0.4290 0.4290 0.4290
0.80242 750 0.0 0.4285 0.4285 0.4285 0.4285 0.4285 0.4285 0.4285
0.80268 749 0.0 0.4281 0.4281 0.4281 0.4281 0.4281 0.4281 0.4281
0.80295 749 0.0 0.4276 0.4276 0.4276 0.4276 0.4276 0.4276 0.4276
0.80321 748 0.0 0.4271 0.4271 0.4271 0.4271 0.4271 0.4271 0.4271
0.80347 747 0.0 0.4267 0.4267 0.4267 0.4267 0.4267 0.4267 0.4267
0.80374 746 0.0 0.4262 0.4262 0.4262 0.4262 0.4262 0.4262 0.4262
0.80400 745 0.0 0.4257 0.4257 0.4257 0.4257 0.4257 0.4257 0.4257
0.80426 744 0.0 0.4253 0.4253 0.4253 0.4253 0.4253 0.4253 0.4253
0.80453 742 0.0 0.4248 0.4248 0.4248 0.4248 0.4248 0.4248 0.4248
0.80479 741 0.0 0.4243 0.4243 0.4243 0.4243 0.4243 0.4243 0.4243
0.80505 740 0.0 0.4238 0.4238 0.4238 0.4238 0.4238 0.4238 0.4238
0.80531 740 0.0 0.4234 0.4234 0.4234 0.4234 0.4234 0.4234 0.4234
0.80558 739 0.0 0.4229 0.4229 0.4229 0.4229 0.4229 0.4229 0.4229
0.80584 738 0.0 0.4224 0.4224 0.4224 0.4224 0.4224 0.4224 0.4224
0.80610 737 0.0 0.4220 0.4220 0.4220 0.4220 0.4220 0.4220 0.4220
0.80637 736 0.0 0.4215 0.4215 0.4215 0.4215 0.4215 0.4215 0.4215
0.80663 735 0.0 0.4210 0.4210 0.4210 0.4210 0.4210 0.4210 0.4210
0.80689 733 0.0 0.4206 0.4206 0.4206 0.4206 0.4206 0.4206 0.4206
0.80716 732 0.0 0.4201 0.4201 0.4201 0.4201 0.4201 0.4201 0.4201
0.80742 731 0.0 0.4196 0.4196 0.4196 0.4196 0.4196 0.4196 0.4196
0.80768 730 0.0 0.4191 0.4191 0.4191 0.4191 0.4191 0.4191 0.4191
0.80795 730 0.0 0.4187 0.4187 0.4187 0.4187 0.4187 0.4187 0.4187
0.80821 729 0.0 0.4182 0.4182 0.4182 0.4182 0.4182 0.4182 0.4182
0.80847 728 0.0 0.4177 0.4177 0.4177 0.4177 0.4177 0.4177 0.4177
0.80873 727 0.0 0.4173 0.4173 0.4173 0.4173 0.4173 0.4173 0.4173
0.80900 726 0.0 0.4168 0.4168 0.4168 0.4168 0.4168 0.4168 0.4168
0.80926 725 0.0 0.4163 0.4163 0.4163 0.4163 0.4163 0.4163 0.4163
0.80952 723 0.0 0.4159 0.4159 0.4159 0.4159 0.4159 0.4159 0.4159
0.80979 722 0.0 0.4154 0.4154 0.4154 0.4154 0.4154 0.4154 0.4154
0.81005 721 0.0 0.4149 0.4149 0.4149 0.4149 0.4149 0.4149 0.4149
0.81031 721 0.0 0.4144 0.4144 0.4144 0.4144 0.4144 0.4144 0.4144
0.81058 720 0.0 0.4140 0.4140 0.4140 0.4140 0.4140 0.4140 0.4140
0.81084 719 0.0 0.4135 0.4135 0.4135 0.4135 0.4135 0.4135 0.4135
0.81110 718 0.0 0.4130 0.4130 0.4130 0.4130 0.4130 0.4130 0.4130
0.81137 717 0.0 0.4126 0.4126 0.4126 0.4126 0.4126 0.4126 0.4126
0.81163 716 0.0 0.4121 0.4121 0.4121 0.4121 0.4121 0.4121 0.4121
0.81189 715 0.0 0.4116 0.4116 0.4116 0.4116 0.4116 0.4116 0.4116
0.81215 713 0.0 0.4112 0.4112 0.4112 0.4112 0.4112 0.4112 0.4112
0.81242 712 0.0 0.4107 0.4107 0.4107 0.4107 0.4107 0.4107 0.4107
0.81268 711 0.0 0.4102 0.4102 0.4102 0.4102 0.4102 0.4102 0.4102
0.81294 711 0.0 0.4097 0.4097 0.4097 0.4097 0.4097 0.4097 0.4097
0.81321 710 0.0 0.4093 0.4093 0.4093 0.4093 0.4093 0.4093 0.4093
0.81347 709 0.0 0.4088 0.4088 0.4088 0.4088 0.4088 0.4088 0.4088
0.81373 708 0.0 0.4083 0.4083 0.4083 0.4083 0.4083 0.4083 0.4083
0.81400 707 0.0 0.4079 0.4079 0.4079 0.4079 0.4079 0.4079 0.4079
0.81426 706 0.0 0.4074 0.4074 0.4074 0.4074 0.4074 0.4074 0.4074
0.81452 704 0.0 0.4069 0.4069 0.4069 0.4069 0.4069 0.4069 0.4069
0.81479 703 0.0 0.4064 0.4064 0.4064 0.4064 0.4064 0.4064 0.4064
0.81505 702 0.0 0.4060 0.4060 0.4060 0.4060 0.4060 0.4060 0.4060
0.81531 701 0.0 0.4055 0.4055 0.4055 0.4055 0.4055 0.4055 0.4055
0.81557 701 0.0 0.4050 0.4050 0.4050 0.4050 0.4050 0.4050 0.4050
0.81584 700 0.0 0.4046 0.4046 0.4046 0.4046 0.4046 0.4046 0.4046
0.81610 699 0.0 0.4041 0.4041 0.4041 0.4041 0.4041 0.4041 0.4041
0.81636 698 0.0 0.4036 0.4036 0.4036 0.4036 0.4036 0.4036 0.4036
0.81663 697 0.0 0.4032 0.4032 0.4032 0.4032 0.4032 0.4032 0.4032
0.81689 696 0.0 0.4027 0.4027 0.4027 0.4027 0.4027 0.4027 0.4027
0.81715 694 0.0 0.4022 0.4022 0.4022 0.4022 0.4022 0.4022 0.4022
0.81742 693 0.0 0.4017 0.4017 0.4017 0.4017 0.4017 0.4017 0.4017
0.81768 692 0.0 0.4013 0.4013 0.4013 0.4013 0.4013 0.4013 0.4013
0.81794 692 0.0 0.4008 0.4008 0.4008 0.4008 0.4008 0.4008 0.4008
0.81821 691 0.0 0.4003 0.4003 0.4003 0.4003 0.4003 0.4003 0.4003
0.81847 690 0.0 0.3999 0.3999 0.3999 0.3999 0.3999 0.3999 0.3999
0.81873 689 0.0 0.3994 0.3994 0.3994 0.3994 0.3994 0.3994 0.3994
0.81899 688 0.0 0.3989 0.3989 0.3989 0.3989 0.3989 0.3989 0.3989
0.81926 687 0.0 0.3985 0.3985 0.3985 0.3985 0.3985 0.3985 0.3985
0.81952 685 0.0 0.3980 0.3980 0.3980 0.3980 0.3980 0.3980 0.3980
0.81978 684 0.0 0.3975 0.3975 0.3975 0.3975 0.3975 0.3975 0.3975
0.82005 683 0.0 0.3970 0.3970 0.3970 0.3970 0.3970 0.3970 0.3970
0.82031 682 0.0 0.3966 0.3966 0.3966 0.3966 0.3966 0.3966 0.3966
0.82057 682 0.0 0.3961 0.3961 0.3961 0.3961 0.3961 0.3961 0.3961
0.82084 681 0.0 0.3956 0.3956 0.3956 0.3956 0.3956 0.3956 0.3956
0.82110 680 0.0 0.3952 0.3952 0.3952 0.3952 0.3952 0.3952 0.3952
0.82136 679 0.0 0.3947 0.3947 0.3947 0.3947 0.3947 0.3947 0.3947
0.82163 678 0.0 0.3942 0.3942 0.3942 0.3942 0.3942 0.3942 0.3942
0.82189 677 0.0 0.3938 0.3938 0.3938 0.3938 0.3938 0.3938 0.3938
0.82215 675 0.0 0.3933 0.3933 0.3933 0.3933 0.3933 0.3933 0.3933
0.82242 674 0.0 0.3928 0.3928 0.3928 0.3928 0.3928 0.3928 0.3928
0.82268 673 0.0 0.3923 0.3923 0.3923 0.3923 0.3923 0.3923 0.3923
0.82294 673 0.0 0.3919 0.3919 0.3919 0.3919 0.3919 0.3919 0.3919
0.82320 672 0.0 0.3914 0.3914 0.3914 0.3914 0.3914 0.3914 0.3914
0.82347 671 0.0 0.3909 0.3909 0.3909 0.3909 0.3909 0.3909 0.3909
0.82373 670 0.0 0.3905 0.3905 0.3905 0.3905 0.3905 0.3905 0.3905
0.82399 669 0.0 0.3900 0.3900 0.3900 0.3900 0.3900 0.3900 0.3900
0.82426 668 0.0 0.3895 0.3895 0.3895 0.3895 0.3895 0.3895 0.3895
0.82452 666 0.0 0.3891 0.3891 0.3891 0.3891 0.3891 0.3891 0.3891
0.82478 665 0.0 0.3886 0.3886 0.3886 0.3886 0.3886 0.3886 0.3886
0.82505 664 0.0 0.3881 0.3881 0.3881 0.3881 0.3881 0.3881 0.3881
0.82531 663 0.0 0.3876 0.3876 0.3876 0.3876 0.3876 0.3876 0.3876
0.82557 663 0.0 0.3872 0.3872 0.3872 0.3872 0.3872 0.3872 0.3872
0.82584 662 0.0 0.3867 0.3867 0.3867 0.3867 0.3867 0.3867 0.3867
0.82610 661 0.0 0.3862 0.3862 0.3862 0.3862 0.3862 0.3862 0.3862
0.82636 660 0.0 0.3858 0.3858 0.3858 0.3858 0.3858 0.3858 0.3858
0.82662 659 0.0 0.3853 0.3853 0.3853 0.3853 0.3853 0.3853 0.3853
0.82689 658 0.0 0.3848 0.3848 0.3848 0.3848 0.3848 0.3848 0.3848
0.82715 656 0.0 0.3844 0.3844 0.3844 0.3844 0.3844 0.3844 0.3844
0.82741 655 0.0 0.3839 0.3839 0.3839 0.3839 0.3839 0.3839 0.3839
0.82768 654 0.0 0.3834 0.3834 0.3834 0.3834 0.3834 0.3834 0.3834
0.82794 654 0.0 0.3829 0.3829 0.3829 0.3829 0.3829 0.3829 0.3829
0.82820 653 0.0 0.3825 0.3825 0.3825 0.3825 0.3825 0.3825 0.3825
0.82847 652 0.0 0.3820 0.3820 0.3820 0.3820 0.3820 0.3820 0.3820
0.82873 651 0.0 0.3815 0.3815 0.3815 0.3815 0.3815 0.3815 0.3815
0.82899 650 0.0 0.3811 0.3811 0.3811 0.3811 0.3811 0.3811 0.3811
0.82926 649 0.0 0.3806 0.3806 0.3806 0.3806 0.3806 0.3806 0.3806
0.82952 647 0.0 0.3801 0.3801 0.3801 0.3801 0.3801 0.3801 0.3801
0.82978 646 0.0 0.3797 0.3797 0.3797 0.3797 0.3797 0.3797 0.3797
0.83004 645 0.0 0.3792 0.3792 0.3792 0.3792 0.3792 0.3792 0.3792
0.83031 644 0.0 0.3787 0.3787 0.3787 0.3787 0.3787 0.3787 0.3787
0.83057 644 0.0 0.3782 0.3782 0.3782 0.3782 0.3782 0.3782 0.3782
0.83083 643 0.0 0.3778 0.3778 0.3778 0.3778 0.3778 0.3778 0.3778
0.83110 642 0.0 0.3773 0.3773 0.3773 0.3773 0.3773 0.3773 0.3773
